px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.7228	-12.7998	-2.82316	-0.532119	-0.770682	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0.730673
5.59129	-12.722	-2.82205	-0.572353	-0.769075	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.199717
5.46097	-12.6329	-2.82638	-0.615757	-0.770193	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.0226136
5.3365	-12.5361	-2.83007	-0.662678	-0.77753	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.144991
5.22613	-12.4371	-2.81841	-0.711587	-0.787233	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.0899507
5.11255	-12.3258	-2.83612	-0.769446	-0.820372	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.648533
4.98111	-12.2362	-2.84683	-0.785767	-0.778775	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.383209
4.87116	-12.1499	-2.79524	-0.791464	-0.700577	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	2.90585
4.79061	-12.0311	-2.77382	-0.852014	-0.733972	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.369649
4.69759	-11.8865	-2.83615	-0.933963	-0.821637	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.89464
4.6186	-11.7564	-2.82827	-0.989014	-0.836563	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.0586408
4.54274	-11.6431	-2.75949	-1.01636	-0.792629	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.29786
4.49012	-11.5133	-2.73728	-1.07889	-0.822559	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.444672
4.41165	-11.3515	-2.83296	-1.14074	-0.857485	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.71618
4.3949	-11.186	-2.82337	-1.23912	-0.932959	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.794678
4.38157	-11.0581	-2.72347	-1.31386	-0.975826	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.76628
4.35173	-10.9208	-2.71151	-1.36778	-0.977899	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.157337
4.35713	-10.7798	-2.6523	-1.45862	-1.04637	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	3.81535
4.37481	-10.6345	-2.64102	-1.54585	-1.09117	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.449582
4.35167	-10.4998	-2.67353	-1.56569	-1.02329	4.45256	-10.5332	4.45	-10.5	0	3.00113	1.74694
4.38976	-10.3584	-2.67748	-1.65484	-1.07736	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.539634
4.40768	-10.2204	-2.68351	-1.71389	-1.08498	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.569387
4.47686	-10.0747	-2.70277	-1.81773	-1.15261	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	1.11819
4.49704	-9.93968	-2.71573	-1.84688	-1.09474	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.705395
4.57972	-9.79551	-2.74521	-1.94387	-1.14861	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	1.21519
4.68683	-9.66376	-2.7399	-2.08762	-1.30716	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	3.91125
4.75872	-9.53704	-2.73577	-2.15291	-1.29911	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0315128
4.78556	-9.39569	-2.7302	-2.12131	-1.09513	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	4.68207
4.87009	-9.26712	-2.73595	-2.18249	-1.09508	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.0236548
4.92455	-9.12828	-2.73635	-2.17807	-0.963034	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	2.30611
5.02278	-8.99803	-2.75549	-2.23472	-0.96425	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.226164
5.08347	-8.85758	-2.75536	-2.21803	-0.817196	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.92179
5.201	-8.71788	-2.80201	-2.27083	-0.819738	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	1.23221
5.31477	-8.60837	-2.80703	-2.33804	-0.867413	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.335367
5.42611	-8.48601	-2.82559	-2.37992	-0.857272	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.294734
5.49934	-8.35322	-2.80906	-2.342	-0.66983	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	4.29003
5.59117	-8.24217	-2.79333	-2.36674	-0.6566	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.342228
5.73268	-8.16286	-2.80057	-2.46987	-0.806126	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	2.85454
5.85423	-8.06046	-2.80962	-2.50829	-0.797395	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.111349
5.92123	-7.92297	-2.7736	-2.41775	-0.493387	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	11.8781
6.03988	-7.80526	-2.79574	-2.43534	-0.478391	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.402136
6.14918	-7.6982	-2.79257	-2.43763	-0.422111	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	0.488888
6.26233	-7.59073	-2.7963	-2.45249	-0.411021	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.131262
6.36795	-7.47983	-2.79105	-2.43928	-0.329249	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	0.874765
6.47596	-7.37673	-2.78443	-2.44936	-0.319425	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.153179
6.60551	-7.29041	-2.78953	-2.49135	-0.373452	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.406088
6.73331	-7.18379	-2.80973	-2.50459	-0.362726	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.268765
6.83983	-7.07473	-2.80065	-2.47978	-0.261782	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	1.32356
6.96538	-6.97584	-2.81008	-2.49239	-0.258888	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.0468648
7.09393	-6.90655	-2.81973	-2.54331	-0.345211	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	1.04428
7.22143	-6.80627	-2.8522	-2.55074	-0.330549	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.638197
7.29005	-6.67521	-2.82133	-2.44222	-0.0475785	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	11.5057
7.38388	-6.57278	-2.81562	-2.43074	-0.0301593	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.459003
7.5681	-6.55015	-2.83425	-2.60758	-0.423369	7.67988	-6.69347	7.5	-6.55	2.72747	0	21.6375
7.68926	-6.49586	-2.79713	-2.64072	-0.437906	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.795666
7.79526	-6.39885	-2.76411	-2.59127	-0.264051	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	5.98986
7.90728	-6.32617	-2.73743	-2.60279	-0.26185	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.51838
8.05305	-6.27108	-2.75007	-2.66692	-0.376924	7.9171	-6.24084	8	-6.3	2.72648	0.908821	2.31523
8.1785	-6.2116	-2.73171	-2.69011	-0.381445	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.190009
8.26009	-6.08918	-2.67095	-2.56925	-0.0570923	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	17.9002
8.3772	-5.99455	-2.67586	-2.55837	-0.0380568	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.251726
8.53107	-5.9543	-2.69879	-2.65433	-0.251107	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	6.83713
8.65793	-5.8798	-2.69805	-2.66191	-0.242886	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.0608862
8.76192	-5.7796	-2.66973	-2.60088	-0.0773371	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	4.30119
8.87987	-5.6882	-2.67298	-2.58964	-0.056586	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.294975
9.01284	-5.61974	-2.68329	-2.61849	-0.118599	8.91028	-5.47662	9	-5.55	2.73109	1.82073	1.02524
9.13929	-5.51985	-2.70324	-2.6037	-0.089838	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.522565
9.24779	-5.4182	-2.68729	-2.55137	0.0369959	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	2.46092
9.36134	-5.31232	-2.6958	-2.52755	0.0659894	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.517511
9.49222	-5.23694	-2.70584	-2.55239	3.16299e-05	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.832448
9.62014	-5.1199	-2.74034	-2.52794	0.0322703	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.889904
9.68697	-4.98682	-2.70777	-2.39927	0.315251	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	12.1421
9.77753	-4.8802	-2.71092	-2.36926	0.333783	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.262287
9.88489	-4.77643	-2.71184	-2.35201	0.333173	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.078376
9.97651	-4.66766	-2.70027	-2.32629	0.343314	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.234858
10.0829	-4.56439	-2.7024	-2.32007	0.316802	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.122707
10.174	-4.45096	-2.69719	-2.29532	0.326641	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.124295
10.3166	-4.37797	-2.71249	-2.38281	0.0935315	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	7.4905
10.4298	-4.26761	-2.72615	-2.37579	0.0953861	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.102155
10.4711	-4.11267	-2.68857	-2.22256	0.426135	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	16.4745
10.5574	-3.98163	-2.70066	-2.19017	0.43743	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.129583
10.6448	-3.86056	-2.70314	-2.17137	0.425002	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.0506473
10.7336	-3.71377	-2.73614	-2.13829	0.435844	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.583472
10.8442	-3.60717	-2.74186	-2.18122	0.287122	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	2.84844
10.9311	-3.47894	-2.74837	-2.1642	0.288353	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.0219808
10.9768	-3.32952	-2.73903	-2.07001	0.463252	11.0183	-3.30073	11	-3.3	0.908549	2.72563	4.13457
11.051	-3.18255	-2.75954	-2.03996	0.468092	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.216765
11.1032	-3.03742	-2.75944	-1.98444	0.534085	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.551089
11.1565	-2.88367	-2.77358	-1.94491	0.546212	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.203109
11.2073	-2.7393	-2.77448	-1.91067	0.554342	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.0329686
11.2535	-2.58023	-2.79274	-1.87272	0.562477	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.215672
11.2094	-2.39572	-2.7994	-1.66752	0.960058	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	21.2538
11.2079	-2.24122	-2.79438	-1.60512	0.972773	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.185724
11.3218	-2.13082	-2.73808	-1.76859	0.483369	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	31.3619
11.3503	-1.98022	-2.74302	-1.7422	0.482555	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.0127648
11.345	-1.82534	-2.74393	-1.6676	0.587143	11.224	-1.77367	11.35	-1.8	0	2.71996	1.53159
11.3593	-1.66686	-2.75621	-1.63558	0.585506	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.0773612
11.3593	-1.51452	-2.75753	-1.59335	0.605691	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.147403
11.3548	-1.3588	-2.76322	-1.55529	0.611376	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.0584557
11.2467	-1.2099	-2.7876	-1.33971	1.02966	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	23.5261
11.1972	-1.0675	-2.79767	-1.27665	1.04317	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.334132
11.1363	-0.932791	-2.80749	-1.19889	1.09672	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	0.720802
11.0786	-0.78892	-2.82955	-1.14299	1.09458	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.30399
10.9794	-0.650858	-2.8518	-1.0308	1.2088	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	2.12562
10.8811	-0.528124	-2.84263	-0.951187	1.22774	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.269055
10.7921	-0.404613	-2.83566	-0.892623	1.20861	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.0971962
10.6818	-0.305571	-2.81391	-0.811774	1.23241	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.365407
10.5233	-0.221862	-2.88967	-0.645097	1.46487	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	11.9822
10.3908	-0.150874	-2.8846	-0.555434	1.48817	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.305894
10.2843	-0.0780471	-2.8423	-0.511211	1.42009	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	2.08548
10.1522	-0.0240654	-2.83552	-0.428632	1.43796	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.106382
10.0467	0.0342388	-2.77229	-0.394438	1.35523	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	4.2003
9.91846	0.0747338	-2.7636	-0.320435	1.36629	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.0631447
9.77824	0.108785	-2.78677	-0.237202	1.39815	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	0.869824
9.63959	0.103009	-2.76495	-0.135383	1.44954	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0.662233
9.49713	0.118454	-2.7879	-0.0598426	1.45735	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.563548
9.35447	0.126998	-2.79535	0.00905853	1.4497	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.0638873
9.23101	0.0990697	-2.68907	0.101394	1.473	9.46113	0.134275	9.25	0.15	-1.81915	0	9.37212
9.09671	0.111212	-2.68139	0.145919	1.42096	9.13787	0.161547	9.15	0.15	-1.81913	0	0.635451
8.95563	0.109336	-2.72359	0.190895	1.37557	9.02723	0.196492	9	0.2	-2.99927	0.99976	2.08508
8.82409	0.144153	-2.7228	0.190203	1.27291	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	1.82515
8.68054	0.136001	-2.75858	0.226483	1.22473	8.67607	0.247512	8.7	0.25	-2.99873	0	1.69624
8.54745	0.156519	-2.74937	0.228633	1.13877	8.54916	0.247046	8.55	0.25	-2.99871	0	1.32241
8.40419	0.126136	-2.74149	0.283176	1.12852	8.44086	0.253341	8.4	0.25	-2.72872	0	0.308689
8.25328	0.150058	-2.73072	0.270306	1.01965	8.2302	0.258614	8.25	0.25	-2.72871	0	2.01486
8.11003	0.13057	-2.76175	0.291861	0.965468	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.53769
7.97263	0.103643	-2.76435	0.322484	0.939164	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.176315
7.82594	0.0826233	-2.80004	0.329209	0.8629	7.82213	0.149733	7.8	0.15	-3.00101	0	2.36409
7.68091	0.0795991	-2.797	0.323573	0.791732	7.63383	0.15164	7.65	0.15	-3.00099	0	1.13143
7.5368	0.0328921	-2.79209	0.362743	0.786991	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.133421
7.38393	0.0107899	-2.78746	0.367891	0.731604	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0.643826
7.27113	-0.0577822	-2.75086	0.438503	0.803841	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	2.8312
7.1469	-0.0958488	-2.73909	0.456176	0.772032	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.249612
6.9872	-0.138263	-2.77791	0.446857	0.668445	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	3.08105
6.85332	-0.214499	-2.78042	0.491777	0.679966	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.0325617
6.7879	-0.354664	-2.70534	0.664402	0.960283	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	17.6575
6.69685	-0.442553	-2.69172	0.719753	0.972069	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.314676
6.59683	-0.528708	-2.6922	0.758328	0.950003	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.273093
6.51138	-0.624938	-2.68282	0.811864	0.959453	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.172569
6.4608	-0.776157	-2.67421	0.967338	1.17797	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	6.5931
6.40306	-0.909031	-2.68107	1.04995	1.20908	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.641316
6.35851	-1.0503	-2.68934	1.15914	1.30698	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.16082
6.32055	-1.19216	-2.69949	1.24238	1.32836	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.519146
6.32043	-1.35551	-2.72066	1.39371	1.49981	6.5527	-1.43518	6.35	-1.4	0	-3.00132	4.30204
6.31426	-1.50368	-2.72984	1.48397	1.51702	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.516344
6.29255	-1.64135	-2.7119	1.53264	1.44291	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.865267
6.30501	-1.7817	-2.69383	1.62039	1.45892	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.33566
6.32568	-1.92218	-2.7069	1.71174	1.49749	6.34522	-1.96081	6.35	-1.95	0	-3.99976	0.306187
6.34653	-2.06856	-2.72763	1.78457	1.48855	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.371632
6.33635	-2.18662	-2.67292	1.77682	1.30848	6.3068	-2.23646	6.35	-2.25	0	-2	6.71747
6.36177	-2.32401	-2.68524	1.83607	1.29674	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.132889
6.36744	-2.44721	-2.64891	1.84351	1.1729	6.26272	-2.46894	6.35	-2.5	0	-3	3.37963
6.3926	-2.58963	-2.67238	1.88619	1.14542	6.36265	-2.64414	6.35	-2.65	0	-3	0.517698
6.44553	-2.72145	-2.69559	1.96025	1.1853	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.719933
6.4848	-2.86904	-2.72889	1.99842	1.14897	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.961762
6.55845	-3.00411	-2.77517	2.08119	1.20972	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.3817
6.59546	-3.18162	-2.84653	2.08868	1.12095	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	4.61932
6.63674	-3.31793	-2.78729	2.08554	0.982157	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.55773
6.68556	-3.48069	-2.81615	2.09934	0.920186	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	1.18418
6.75673	-3.60693	-2.82722	2.14226	0.918168	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.259449
6.8029	-3.7615	-2.85806	2.14196	0.847672	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.46408
6.86052	-3.89661	-2.82144	2.14761	0.767036	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	2.4664
6.91065	-4.06745	-2.85208	2.13672	0.687014	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	1.61144
6.94918	-4.20228	-2.77188	2.10418	0.538263	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	8.78885
7.00389	-4.34184	-2.768	2.10885	0.502767	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0.442226
7.0738	-4.46361	-2.77077	2.12927	0.494718	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.123976
7.10991	-4.60785	-2.7794	2.10764	0.427429	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	1.10131
7.21491	-4.73293	-2.84957	2.17506	0.529874	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	5.69753
7.27985	-4.87461	-2.86928	2.17294	0.487274	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0.535508
7.32808	-4.99278	-2.80573	2.14889	0.385672	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	5.82749
7.38592	-5.12674	-2.81325	2.14209	0.347243	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0.312789
7.45192	-5.24652	-2.79948	2.14441	0.317869	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.361791
7.4957	-5.39339	-2.81287	2.11587	0.252571	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	0.879801
7.57109	-5.51441	-2.82334	2.1331	0.265162	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.306933
7.65096	-5.63505	-2.82871	2.14849	0.268113	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0.0443745
7.717	-5.75467	-2.8107	2.14519	0.234795	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.608083
7.77429	-5.90012	-2.83114	2.12436	0.187116	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	0.612389
7.85065	-6.01927	-2.83895	2.13902	0.200366	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.472877
7.93324	-6.13808	-2.843	2.15393	0.207369	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.044704
7.98625	-6.25368	-2.78801	2.12968	0.134095	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	4.29469
8.05652	-6.36909	-2.78306	2.13461	0.131579	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.0372666
8.15979	-6.48925	-2.84501	2.18028	0.214645	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.3276
8.2407	-6.61877	-2.8607	2.18231	0.201883	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.253937
8.29616	-6.74051	-2.7746	2.14892	0.107106	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.66354
8.36432	-6.87334	-2.77076	2.13903	0.0844248	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.155932
8.4487	-6.99372	-2.79109	2.15238	0.102971	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.7278
8.49998	-7.12892	-2.79611	2.12562	0.0571589	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0.388017
8.57571	-7.2458	-2.8062	2.13557	0.0743171	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.00406
8.65144	-7.359	-2.8011	2.14268	0.0791884	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.02662
8.73427	-7.47977	-2.81985	2.1542	0.0959564	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.407516
8.78958	-7.61978	-2.83178	2.12732	0.0502864	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.401991
8.8337	-7.73692	-2.76978	2.09023	-0.0314351	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	5.01288
8.88598	-7.85712	-2.75951	2.07504	-0.0511413	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.289778
8.9993	-7.98261	-2.84871	2.13465	0.0772573	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.2181
9.06235	-8.12013	-2.86151	2.11773	0.0474874	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.237053
9.10865	-8.23825	-2.80447	2.08482	-0.0248359	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.129
9.1711	-8.35999	-2.80046	2.07843	-0.0322781	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.0435989
9.2367	-8.49489	-2.78286	2.0631	-0.0605511	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.677348
9.28907	-8.63941	-2.78291	2.0379	-0.0918358	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.196163
9.34274	-8.77384	-2.76232	2.01671	-0.122247	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.813753
9.38434	-8.92777	-2.76996	1.98139	-0.162649	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.279447
9.46372	-9.05803	-2.81306	2.00712	-0.0922505	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.36906
9.49062	-9.20816	-2.82432	1.96377	-0.146738	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.566678
9.51159	-9.35085	-2.76675	1.90117	-0.258975	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.12204
9.57059	-9.47784	-2.75069	1.90399	-0.235495	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.239933
9.61512	-9.62012	-2.74566	1.88594	-0.245816	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0367865
9.65044	-9.76425	-2.74246	1.8629	-0.259428	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.0743861
9.70561	-9.90908	-2.75944	1.86835	-0.218566	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.514609
9.74826	-10.0523	-2.7569	1.85629	-0.21872	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.00652921
9.76079	-10.1938	-2.71884	1.80256	-0.304068	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.22206
9.77831	-10.3449	-2.72203	1.76968	-0.326655	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.109024
9.84666	-10.4813	-2.77046	1.82065	-0.186564	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.87215
9.86083	-10.6279	-2.78255	1.78962	-0.216346	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.220995
9.88532	-10.7629	-2.77829	1.77255	-0.228284	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.0615403
9.88639	-10.9183	-2.79919	1.73143	-0.269136	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.482421
9.85321	-11.0527	-2.74311	1.62852	-0.456507	9.91881	-11.1448	9.85	-11.05	0	-1.9956	8.89123
9.86262	-11.1803	-2.73088	1.61087	-0.449864	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.118106
9.85965	-11.3282	-2.72479	1.57552	-0.471478	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.112878
9.85329	-11.4719	-2.717	1.54577	-0.477412	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.0979225
9.84196	-11.6064	-2.71312	1.51261	-0.495685	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.0734086
